"id","label","time_start","time_end","clarity_level","youtube_id","url_id","user_id"
"_gGWAvBObY018","striking","165","168","none","_gGWAvBObY0","795","1"
"_gGWAvBObY019","spray","182","184","none","_gGWAvBObY0","795","1"
"_gGWAvBObY020","striking","186","189","none","_gGWAvBObY0","795","1"
"_gGWAvBObY021","spray","193","195","none","_gGWAvBObY0","795","1"
"_gGWAvBObY022","striking","197","202","none","_gGWAvBObY0","795","1"
"_gGWAvBObY023","spray","205","208","none","_gGWAvBObY0","795","1"
"_gGWAvBObY024","running","209","212","easy","_gGWAvBObY0","795","1"
"_gGWAvBObY025","striking","211","214","none","_gGWAvBObY0","795","1"
"_gGWAvBObY026","spray","223","225","none","_gGWAvBObY0","795","1"
"_gGWAvBObY027","striking","187","230","none","_gGWAvBObY0","795","1"
"_gGWAvBObY028","striking","227","230","none","_gGWAvBObY0","795","1"
"_gGWAvBObY029","spray","234","236","none","_gGWAvBObY0","795","1"
"_gGWAvBObY030","striking","237","241","none","_gGWAvBObY0","795","1"
"_gGWAvBObY031","spray","246","248","none","_gGWAvBObY0","795","1"
"_gGWAvBObY032","spray","260","263","none","_gGWAvBObY0","795","1"
"_gGWAvBObY033","striking","264","267","none","_gGWAvBObY0","795","1"
"_gGWAvBObY034","spray","279","281","none","_gGWAvBObY0","795","1"
"_gGWAvBObY035","striking","284","286","none","_gGWAvBObY0","795","1"
"_gGWAvBObY036","spray","288","291","none","_gGWAvBObY0","795","1"
"_gGWAvBObY037","striking","293","298","none","_gGWAvBObY0","795","1"
"_gGWAvBObY038","advancing","327","337","none","_gGWAvBObY0","795","1"
"isuJ2-Bo3W41","spray","28","31","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W42","running","54","58","easy","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W43","striking","58","66","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W44","striking","67","74","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W45","striking","75","77","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W46","striking","79","81","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W47","striking","82","84","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W48","striking","85","87","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W49","striking","88","91","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W410","striking","93","95","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W411","striking","96","97","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W412","striking","118","146","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W413","striking","169","180","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W414","striking","184","190","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W415","striking","198","206","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W416","striking","235","245","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W417","striking","247","255","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W418","striking","260","266","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W419","striking","272","276","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W420","striking","279","283","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W421","striking","287","292","none","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W422","person_on_ground","296","311","medium","isuJ2-Bo3W4","330","1"
"isuJ2-Bo3W423","striking","315","317","none","isuJ2-Bo3W4","330","1"
"KPM2WvotjJw1","spray","9","12","none","KPM2WvotjJw","159","1"
"KPM2WvotjJw2","running","18","20","bad","KPM2WvotjJw","159","1"
"KPM2WvotjJw3","striking","20","21","none","KPM2WvotjJw","159","1"
"KPM2WvotjJw4","spray","38","40","none","KPM2WvotjJw","159","1"
"KPM2WvotjJw5","spray","44","47","none","KPM2WvotjJw","159","1"
"KPM2WvotjJw6","running","50","54","medium","KPM2WvotjJw","159","1"
"gpm0B5uAKbU1","spray","14","16","none","gpm0B5uAKbU","719","1"
"VnIVhsyZDig1","spray","40","42","none","VnIVhsyZDig","381","1"
"VnIVhsyZDig2","spray","47","48","none","VnIVhsyZDig","381","1"
"VnIVhsyZDig3","spray","70","73","none","VnIVhsyZDig","381","1"
"VnIVhsyZDig4","striking","93","102","none","VnIVhsyZDig","381","1"
"VnIVhsyZDig5","running","103","107","easy","VnIVhsyZDig","381","1"
"VnIVhsyZDig6","running","119","126","medium","VnIVhsyZDig","381","1"
"IH10aLjAE9k1","spray","4","7","none","IH10aLjAE9k","304","1"
"IH10aLjAE9k2","running","13","18","medium","IH10aLjAE9k","304","1"
"IH10aLjAE9k3","person_on_ground","23","32","hard","IH10aLjAE9k","304","1"
"IH10aLjAE9k4","striking","35","45","none","IH10aLjAE9k","304","1"
"IH10aLjAE9k5","striking","88","104","none","IH10aLjAE9k","304","1"
"IH10aLjAE9k6","person_on_ground","117","125","easy","IH10aLjAE9k","304","1"
"lQvWN0covro1","aiming","13","15","none","lQvWN0covro","873","1"
"lQvWN0covro2","person_on_ground","40","57","medium","lQvWN0covro","873","1"
"lQvWN0covro3","striking","73","83","none","lQvWN0covro","873","1"
"lQvWN0covro4","striking","87","91","none","lQvWN0covro","873","1"
"lQvWN0covro5","striking","93","107","none","lQvWN0covro","873","1"
"lQvWN0covro6","striking","126","154","none","lQvWN0covro","873","1"
"lQvWN0covro7","striking","213","243","none","lQvWN0covro","873","1"
"lQvWN0covro8","striking","263","267","none","lQvWN0covro","873","1"
"lQvWN0covro9","person_on_ground","273","292","medium","lQvWN0covro","873","1"
"lQvWN0covro10","person_on_ground","312","327","medium","lQvWN0covro","873","1"
"_YpW6gf6UV01","spray","11","15","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV02","striking","21","38","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV03","striking","43","47","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV04","striking","52","60","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV05","striking","98","111","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV06","striking","123","138","none","_YpW6gf6UV0","682","1"
"_YpW6gf6UV07","person_on_ground","140","147","easy","_YpW6gf6UV0","682","1"
"QLZK817LOn01","spray","24","27","none","QLZK817LOn0","691","1"
"QLZK817LOn02","person_on_ground","53","70","easy","QLZK817LOn0","691","1"
"QLZK817LOn03","striking","83","88","none","QLZK817LOn0","691","1"
"QLZK817LOn04","striking","90","98","none","QLZK817LOn0","691","1"
"QLZK817LOn05","person_on_ground","100","114","medium","QLZK817LOn0","691","1"
"QLZK817LOn06","striking","132","149","none","QLZK817LOn0","691","1"
"QLZK817LOn07","person_on_ground","152","169","medium","QLZK817LOn0","691","1"
"QLZK817LOn08","person_on_ground","188","200","easy","QLZK817LOn0","691","1"
"QLZK817LOn09","person_on_ground","224","244","easy","QLZK817LOn0","691","1"
"QLZK817LOn010","aiming","230","239","none","QLZK817LOn0","691","1"
"I-29asno4-o1","person_on_ground","15","19","easy","I-29asno4-o","90","1"
"I-29asno4-o2","person_on_ground","24","27","easy","I-29asno4-o","90","1"
"I-29asno4-o3","striking","42","72","none","I-29asno4-o","90","1"
"I-29asno4-o4","striking","143","167","none","I-29asno4-o","90","1"
"I-29asno4-o5","striking","204","218","none","I-29asno4-o","90","1"
"I-29asno4-o6","striking","328","331","none","I-29asno4-o","90","1"
"I-29asno4-o7","striking","400","403","none","I-29asno4-o","90","1"
"I-29asno4-o8","striking","441","453","none","I-29asno4-o","90","1"
"I-29asno4-o9","striking","458","462","none","I-29asno4-o","90","1"
"I-29asno4-o10","person_on_ground","467","470","medium","I-29asno4-o","90","1"
"I-29asno4-o11","striking","473","474","none","I-29asno4-o","90","1"
"I-29asno4-o12","striking","480","483","none","I-29asno4-o","90","1"
"I-29asno4-o13","person_on_ground","491","510","easy","I-29asno4-o","90","1"
"KCeKmjUypqA1","spray","10","12","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA2","person_on_ground","23","26","hard","KCeKmjUypqA","350","1"
"KCeKmjUypqA3","striking","33","48","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA4","striking","57","75","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA5","striking","113","122","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA6","striking","128","134","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA7","striking","135","139","none","KCeKmjUypqA","350","1"
"KCeKmjUypqA9","person_on_ground","142","157","medium","KCeKmjUypqA","350","1"
"w2Kh3MM1s401","spray","73","75","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s402","person_on_ground","138","155","medium","w2Kh3MM1s40","472","1"
"w2Kh3MM1s403","striking","163","169","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s404","striking","176","179","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s405","striking","181","195","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s406","striking","264","275","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s407","striking","308","315","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s408","striking","325","336","none","w2Kh3MM1s40","472","1"
"w2Kh3MM1s409","striking","349","354","none","w2Kh3MM1s40","472","1"
"pVkbWVOKdkI1","spray","74","76","none","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI2","running","110","129","medium","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI3","running","140","150","medium","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI4","running","173","187","medium","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI5","striking","191","195","none","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI6","person_on_ground","213","228","easy","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI7","restraining","210","243","medium","pVkbWVOKdkI","446","1"
"pVkbWVOKdkI8","running","310","314","bad","pVkbWVOKdkI","446","1"
"cVw_YDAnv2c1","aiming","113","121","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c2","person_on_ground","121","139","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c3","aiming","147","153","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c4","person_on_ground","154","161","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c5","aiming","171","178","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c6","person_on_ground","179","192","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c7","aiming","197","201","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c8","person_on_ground","203","207","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c9","aiming","209","214","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c10","person_on_ground","215","225","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c11","aiming","256","261","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c12","person_on_ground","262","281","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c13","person_pointing","376","390","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c14","person_pointing","392","401","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c15","person_pointing","410","413","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c16","spray","515","518","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c17","running","532","538","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c18","striking","582","585","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c19","striking","586","591","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c20","running","598","602","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c21","striking","603","608","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c22","striking","656","661","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c23","striking","665","675","none","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c24","person_on_ground","680","683","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c25","person_on_ground","686","694","medium","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c26","person_on_ground","695","705","easy","cVw_YDAnv2c","327","1"
"cVw_YDAnv2c27","restraining","694","705","easy","cVw_YDAnv2c","327","1"
"xyQIvFwICg41","spray","271","276","none","xyQIvFwICg4","764","1"
"xyQIvFwICg42","spray","546","548","none","xyQIvFwICg4","764","1"
"qS93maT9xA01","spray","49","51","none","qS93maT9xA0","30","1"
"qS93maT9xA02","spray","365","368","none","qS93maT9xA0","30","1"
"GSkeivQn3KA1","spray","282","286","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA2","spray","311","314","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA3","spray","414","417","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA4","spray","426","428","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA5","spray","448","449","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA6","spray","452","454","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA7","spray","602","604","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA8","spray","651","653","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA9","spray","654","657","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA10","spray","658","659","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA11","spray","837","839","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA12","spray","842","844","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA13","spray","846","848","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA14","spray","860","861","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA15","spray","865","867","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA16","spray","883","884","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA17","spray","886","888","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA18","spray","940","942","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA19","spray","970","973","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA20","spray","986","988","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA21","spray","1028","1030","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA22","spray","1031","1036","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA23","spray","1037","1039","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA24","spray","1041","1043","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA25","spray","1045","1057","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA26","spray","1240","1241","none","GSkeivQn3KA","367","1"
"GSkeivQn3KA27","spray","1242","1244","none","GSkeivQn3KA","367","1"
"Yp_ynqn-azU1","spray","26","29","none","Yp_ynqn-azU","58","1"
"Yp_ynqn-azU2","spray","32","35","none","Yp_ynqn-azU","58","1"
"usJf9dBH6ag1","spray","4","6","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag2","spray","8","12","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag3","spray","31","32","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag4","spray","33","35","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag5","spray","60","62","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag6","spray","184","188","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag7","spray","239","241","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag8","spray","271","275","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag9","spray","277","280","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag10","spray","284","299","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag11","spray","316","317","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag12","spray","319","320","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag13","spray","329","332","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag14","spray","333","337","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag15","spray","338","347","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag16","spray","356","359","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag17","spray","368","370","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag18","spray","371","375","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag19","spray","377","383","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag20","spray","395","398","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag21","spray","404","406","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag22","spray","408","410","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag23","spray","411","413","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag24","spray","417","422","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag25","spray","435","438","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag26","spray","439","440","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag27","spray","446","448","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag28","spray","449","454","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag29","spray","455","457","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag30","spray","475","478","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag31","spray","483","487","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag32","spray","488","490","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag33","spray","494","497","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag34","spray","500","505","none","usJf9dBH6ag","193","1"
"usJf9dBH6ag35","spray","566","568","none","usJf9dBH6ag","193","1"
"ezLQcj0lgyA1","spray","27","29","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA2","spray","33","35","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA3","spray","36","40","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA4","spray","48","49","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA5","spray","58","60","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA6","spray","60","63","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA7","spray","64","67","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA8","spray","77","79","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA9","spray","83","86","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA10","spray","99","101","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA11","spray","103","105","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA12","spray","120","121","none","ezLQcj0lgyA","933","1"
"ezLQcj0lgyA13","spray","127","130","none","ezLQcj0lgyA","933","1"
"19TubdU6Ep01","spray","25","27","none","19TubdU6Ep0","119","1"
"19TubdU6Ep02","spray","31","34","none","19TubdU6Ep0","119","1"
"GEwF_me4Qrk1","spray","32","36","none","GEwF_me4Qrk","145","1"
"GEwF_me4Qrk2","spray","41","45","none","GEwF_me4Qrk","145","1"
"ZDJYn1IwuRY1","spray","36","41","none","ZDJYn1IwuRY","731","1"
"ZDJYn1IwuRY2","spray","43","46","none","ZDJYn1IwuRY","731","1"
"pQsOhKPSOSs1","spray","45","48","none","pQsOhKPSOSs","608","1"
"pQsOhKPSOSs2","spray","53","56","none","pQsOhKPSOSs","608","1"
"3IhtkPBA9tE1","spray","55","58","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE2","spray","59","65","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE3","spray","99","103","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE4","spray","135","136","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE5","spray","138","142","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE6","spray","168","172","none","3IhtkPBA9tE","792","1"
"3IhtkPBA9tE7","spray","173","175","none","3IhtkPBA9tE","792","1"
"TRcsYhWs6q41","spray","22","27","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q42","spray","115","118","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q43","spray","120","124","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q44","spray","128","144","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q45","spray","160","165","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q46","spray","172","176","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q47","spray","177","188","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q48","spray","196","200","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q49","spray","207","211","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q410","spray","213","215","none","TRcsYhWs6q4","476","1"
"TRcsYhWs6q411","spray","216","225","none","TRcsYhWs6q4","476","1"
"gJuOJfbVlLU1","spray","26","29","none","gJuOJfbVlLU","302","1"
"gJuOJfbVlLU2","spray","77","81","none","gJuOJfbVlLU","302","1"
"gJuOJfbVlLU3","spray","168","170","none","gJuOJfbVlLU","302","1"
"6oK1d_tBp9Q1","spray","60","64","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q2","spray","65","68","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q4","spray","120","122","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q5","spray","198","200","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q6","spray","204","207","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q7","spray","247","251","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q8","spray","252","254","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q9","spray","256","258","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q10","spray","376","379","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q11","spray","380","385","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q12","spray","549","551","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q13","spray","553","555","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q14","spray","610","614","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q15","spray","616","631","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q16","spray","640","642","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q17","spray","643","647","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q18","spray","660","670","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q19","spray","672","682","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q20","spray","728","729","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q21","spray","896","902","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q22","spray","913","918","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q23","spray","919","930","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q24","spray","1068","1077","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q25","spray","1102","1106","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q26","spray","1112","1117","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q27","spray","1137","1140","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q28","spray","1189","1193","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q29","spray","1228","1234","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q30","spray","1235","1240","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q31","spray","1288","1299","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q32","aiming","1360","1364","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q33","aiming","1365","1368","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q34","spray","1506","1508","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q35","spray","1511","1515","none","6oK1d_tBp9Q","817","1"
"6oK1d_tBp9Q36","spray","1516","1521","none","6oK1d_tBp9Q","817","1"
"R9wLouleJiU1","spray","10","14","none","R9wLouleJiU","711","1"
"R9wLouleJiU2","spray","56","58","none","R9wLouleJiU","711","1"
"R9wLouleJiU3","spray","60","65","none","R9wLouleJiU","711","1"
"R9wLouleJiU4","spray","69","71","none","R9wLouleJiU","711","1"
"R9wLouleJiU5","spray","74","76","none","R9wLouleJiU","711","1"
"R9wLouleJiU6","spray","79","83","none","R9wLouleJiU","711","1"
"R9wLouleJiU7","spray","137","141","none","R9wLouleJiU","711","1"
"R9wLouleJiU8","spray","143","145","none","R9wLouleJiU","711","1"
"R9wLouleJiU9","spray","147","150","none","R9wLouleJiU","711","1"
"R9wLouleJiU10","spray","175","176","none","R9wLouleJiU","711","1"
"R9wLouleJiU11","spray","189","195","none","R9wLouleJiU","711","1"
"R9wLouleJiU12","spray","201","207","none","R9wLouleJiU","711","1"
"R9wLouleJiU13","spray","254","255","none","R9wLouleJiU","711","1"
"R9wLouleJiU14","spray","256","257","none","R9wLouleJiU","711","1"
"R9wLouleJiU15","spray","259","263","none","R9wLouleJiU","711","1"
"R9wLouleJiU16","spray","265","267","none","R9wLouleJiU","711","1"
"R9wLouleJiU17","spray","319","321","none","R9wLouleJiU","711","1"
"R9wLouleJiU18","spray","322","324","none","R9wLouleJiU","711","1"
"R9wLouleJiU19","spray","326","338","none","R9wLouleJiU","711","1"
"l4yIEs7j_Ks1","spray","19","21","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks2","running","24","29","medium","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks3","person_on_ground","29","39","easy","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks4","striking","44","72","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks5","striking","80","100","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks6","striking","141","159","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks7","person_on_ground","172","188","medium","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks8","spray","198","201","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks9","running","204","209","medium","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks10","person_on_ground","209","218","easy","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks11","running","218","222","medium","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks12","striking","221","244","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks13","running","244","251","medium","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks14","striking","251","276","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks15","running","298","301","bad","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks16","striking","301","320","none","l4yIEs7j_Ks","915","1"
"l4yIEs7j_Ks17","person_on_ground","323","338","medium","l4yIEs7j_Ks","915","1"
"tbWN-znmOYk1","spray","44","45","none","tbWN-znmOYk","421","1"
"tbWN-znmOYk2","spray","46","48","none","tbWN-znmOYk","421","1"
"tbWN-znmOYk3","person_on_ground","165","167","easy","tbWN-znmOYk","421","1"
"FKB-MbMvK5E1","spray","104","106","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E2","person_on_ground","132","152","easy","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E3","running","161","164","medium","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E4","striking","164","167","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E5","striking","183","209","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E6","striking","228","248","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E7","running","272","279","easy","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E8","running","375","381","easy","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E9","striking","381","402","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E10","striking","405","411","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E11","striking","420","427","none","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E12","person_on_ground","469","473","medium","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E13","person_on_ground","490","505","medium","FKB-MbMvK5E","949","1"
"FKB-MbMvK5E14","spray","600","602","none","FKB-MbMvK5E","949","1"
